"transaction_id","sample_id","transaction_type","transaction_amount"
52350868,36981,"REBILL",29.95
52350869,36981,"REBILL",29.95
52350870,36981,"REBILL",29.95
52350871,36981,"REBILL",29.95
52350872,36981,"REBILL",29.95
52350873,36988,"REBILL",29.95
52350874,36988,"REBILL",29.95
52350875,36994,"REBILL",29.95
52350876,36994,"REBILL",29.95
52350877,36994,"REBILL",29.95
52350878,37040,"REBILL",19.95
52350879,37040,"REBILL",19.95
52350880,37040,"REBILL",19.95
52350881,37040,"REBILL",19.95
52350882,37040,"REBILL",19.95
52350883,37040,"REBILL",19.95
52350884,37040,"REBILL",19.95
52350885,37041,"REBILL",29.95
52350886,37051,"CHARGEBACK",-24.95
52350887,37051,"CHARGEBACK",-24.95
52350888,37051,"CHARGEBACK",-24.95
52350889,37051,"CHARGEBACK",-24.95
52350890,37051,"CHARGEBACK",-24.95
52350891,37051,"CHARGEBACK",-24.95
52350892,37051,"CHARGEBACK",-24.95
52350893,37075,"REBILL",24.95
52350894,37075,"REBILL",24.95
52350895,37075,"REBILL",24.95
52350896,37075,"REBILL",24.95
52350897,37075,"REBILL",24.95
52350898,37075,"REBILL",24.95
52350899,37075,"REBILL",24.95
52350900,37075,"REBILL",24.95
52350901,37108,"REBILL",19.95
52350902,37120,"REBILL",29.95
52350903,37120,"REBILL",29.95
52350904,37127,"REBILL",19.95
52350905,37127,"REBILL",19.95
52350906,37163,"REBILL",24.95
52350907,37163,"REBILL",24.95
52350908,37179,"REBILL",24.95
52350909,37211,"REFUND",-39.95
52350910,37288,"REBILL",29.95
52350911,37288,"REBILL",29.95
52350912,37288,"REBILL",29.95
52350913,37291,"REFUND",-24.95
52350914,37291,"REFUND",-24.95
52350915,37320,"CHARGEBACK",-24.95
52350916,37320,"CHARGEBACK",-24.95
52350917,37320,"CHARGEBACK",-24.95
52350918,37320,"CHARGEBACK",-24.95
52350919,37359,"REBILL",19.95
52350920,37359,"REBILL",19.95
52350921,37361,"REBILL",24.95
52350922,37378,"REBILL",39.95
52350923,37378,"REBILL",39.95
52350924,37408,"REBILL",19.95
52350925,37408,"REBILL",19.95
52350926,37418,"REBILL",24.95
52350927,37418,"REBILL",24.95
52350928,37418,"REBILL",24.95
52350929,37418,"REBILL",24.95
52350930,37418,"REBILL",24.95
52350931,37441,"REBILL",32.95
52350932,37441,"REBILL",32.95
52350933,37441,"REBILL",32.95
52350934,37441,"REBILL",32.95
52350935,37441,"REBILL",32.95
52350936,37441,"REBILL",32.95
52350937,37441,"REBILL",32.95
52350938,37443,"REBILL",24.95
52350939,37468,"REFUND",-39.95
52350940,37468,"REFUND",-39.95
52350941,37507,"REBILL",29.95
52350942,37512,"REBILL",39.95
52350943,37525,"REBILL",24.95
52350944,37572,"REBILL",29.95
52350945,37572,"REBILL",29.95
52350946,37572,"REBILL",29.95
52350947,37598,"REFUND",-19.95
52350948,37598,"REFUND",-19.95
52350949,37598,"REFUND",-19.95
52350950,37611,"REBILL",39.95
52350951,37630,"REBILL",24.95
52350952,37631,"REBILL",29.95
52350953,37631,"REBILL",29.95
52350954,37635,"REBILL",29.95
52350955,37635,"REBILL",29.95
52350956,37642,"REBILL",24.95
52350957,37653,"REBILL",39.95
52350958,37679,"REBILL",32.95
52350959,37722,"REBILL",29.95
52350960,37722,"REBILL",29.95
52350961,37734,"REBILL",29.95
52350962,37745,"CHARGEBACK",-19.95
52350963,37745,"CHARGEBACK",-19.95
52350964,37745,"CHARGEBACK",-19.95
52350965,37745,"CHARGEBACK",-19.95
52350966,37745,"CHARGEBACK",-19.95
52350967,37745,"CHARGEBACK",-19.95
52350968,37745,"CHARGEBACK",-19.95
52350969,37745,"CHARGEBACK",-19.95
52350970,37756,"REBILL",24.95
52350971,37756,"REBILL",24.95
52350972,37756,"REBILL",24.95
52350973,37756,"REBILL",24.95
52350974,37821,"REBILL",24.95
52350975,37821,"REBILL",24.95
52350976,37826,"REBILL",24.95
52350977,37844,"REFUND",-29.95
52350978,37849,"REBILL",39.95
52350979,37895,"REBILL",32.95
52350980,37895,"REBILL",32.95
52350981,37895,"REBILL",32.95
52350982,37895,"REBILL",32.95
52350983,37895,"REBILL",32.95
52350984,37895,"REBILL",32.95
52350985,37918,"REBILL",19.95
52350986,37918,"REBILL",19.95
52350987,37918,"REBILL",19.95
52350988,37918,"REBILL",19.95
52350989,37918,"REBILL",19.95
52350990,37918,"REBILL",19.95
52350991,37918,"REBILL",19.95
52350992,37918,"REBILL",19.95
52350993,37918,"REBILL",19.95
52350994,37918,"REBILL",19.95
52350995,37918,"REBILL",19.95
52350996,37931,"REBILL",24.95
52350997,37931,"REBILL",24.95
52350998,37931,"REBILL",24.95
52350999,37931,"REBILL",24.95
52351000,37931,"REBILL",24.95
52351001,37931,"REBILL",24.95
52351002,37931,"REBILL",24.95
52351003,37938,"REBILL",39.95
52351004,37943,"REBILL",39.95
52351005,37943,"REBILL",39.95
52351006,38001,"REBILL",39.95
52351007,38033,"REBILL",39.95
52351008,38033,"REBILL",39.95
52351009,38033,"REBILL",39.95
52351010,38033,"REBILL",39.95
52351011,38041,"REBILL",32.95
52351012,38041,"REBILL",32.95
52351013,38041,"REBILL",32.95
52351014,38063,"REBILL",29.95
52351015,38121,"REBILL",29.95
52351016,38121,"REBILL",29.95
52351017,38127,"REBILL",24.95
52351018,38127,"REBILL",24.95
52351019,38150,"REBILL",24.95
52351020,38150,"REBILL",24.95
52351021,38150,"REBILL",24.95
52351022,38236,"REBILL",32.95
52351023,38236,"REBILL",32.95
52351024,38258,"REBILL",29.95
52351025,38258,"REBILL",29.95
52351026,38258,"REBILL",29.95
52351027,38258,"REBILL",29.95
52351028,38258,"REBILL",29.95
52351029,38258,"REBILL",29.95
52351030,38325,"CHARGEBACK",-19.95
52351031,38337,"REBILL",32.95
52351032,38339,"CHARGEBACK",-29.95
52351033,38339,"CHARGEBACK",-29.95
52351034,38350,"REFUND",-19.95
52351035,38384,"REBILL",19.95
52351036,38406,"CHARGEBACK",-29.95
52351037,38406,"CHARGEBACK",-29.95
52351038,38418,"REBILL",39.95
52351039,38418,"REBILL",39.95
52351040,38418,"REBILL",39.95
52351041,38418,"REBILL",39.95
52351042,38450,"CHARGEBACK",-24.95
52351043,38467,"REBILL",39.95
52351044,38486,"REBILL",29.95
52351045,38486,"REBILL",29.95
52351046,38509,"REFUND",-19.95
52351047,38509,"REFUND",-19.95
52351048,38547,"REBILL",29.95
52351049,38563,"REBILL",32.95
52351050,38563,"REBILL",32.95
52351051,38563,"REBILL",32.95
52351052,38563,"REBILL",32.95
52351053,38563,"REBILL",32.95
52351054,38563,"REBILL",32.95
52351055,38563,"REBILL",32.95
52351056,38563,"REBILL",32.95
52351057,38574,"REBILL",19.95
52351058,38574,"REBILL",19.95
52351059,38574,"REBILL",19.95
52351060,38603,"REBILL",24.95
52351061,38645,"REFUND",-19.95
52351062,38645,"REFUND",-19.95
52351063,38645,"REFUND",-19.95
52351064,38645,"REFUND",-19.95
52351065,38665,"REBILL",24.95
52351066,38671,"REBILL",32.95
52351067,38681,"REBILL",24.95
52351068,38684,"REBILL",39.95
52351069,38684,"REBILL",39.95
52351070,38688,"REBILL",24.95
52351071,38736,"REBILL",39.95
52351072,38736,"REBILL",39.95
52351073,38740,"REBILL",19.95
52351074,38740,"REBILL",19.95
52351075,38740,"REBILL",19.95
52351076,38740,"REBILL",19.95
52351077,38775,"REBILL",32.95
52351078,38775,"REBILL",32.95
52351079,38775,"REBILL",32.95
52351080,38775,"REBILL",32.95
52351081,38775,"REBILL",32.95
52351082,38775,"REBILL",32.95
52351083,38778,"REBILL",39.95
52351084,38808,"REBILL",24.95
52351085,38816,"REBILL",29.95
52351086,38839,"REBILL",19.95
52351087,38847,"REBILL",39.95
52351088,38847,"REBILL",39.95
52351089,38847,"REBILL",39.95
52351090,38847,"REBILL",39.95
52351091,38847,"REBILL",39.95
52351092,38847,"REBILL",39.95
52351093,38847,"REBILL",39.95
52351094,38866,"REBILL",29.95
52351095,38866,"REBILL",29.95
52351096,38866,"REBILL",29.95
52351097,38866,"REBILL",29.95
52351098,38911,"REBILL",24.95
52351099,38936,"REBILL",24.95
52351100,38936,"REBILL",24.95
52351101,38936,"REBILL",24.95
52351102,38936,"REBILL",24.95
52351103,38936,"REBILL",24.95
52351104,38939,"REBILL",24.95
52351105,38939,"REBILL",24.95
52351106,38941,"REBILL",24.95
52351107,38944,"REBILL",24.95
52351108,38984,"REBILL",39.95
52351109,38984,"REBILL",39.95
52351110,38995,"REBILL",32.95
52351111,39004,"REBILL",29.95
52351112,39014,"REBILL",24.95
52351113,39014,"REBILL",24.95
52351114,39014,"REBILL",24.95
52351115,39014,"REBILL",24.95
52351116,39014,"REBILL",24.95
52351117,39014,"REBILL",24.95
52351118,39014,"REBILL",24.95
52351119,39014,"REBILL",24.95
52351120,39014,"REBILL",24.95
52351121,39014,"REBILL",24.95
52351122,39014,"REBILL",24.95
52351123,39014,"REBILL",24.95
52351124,39014,"REBILL",24.95
52351125,39042,"REFUND",-19.95
52351126,39043,"REBILL",29.95
52351127,39048,"REBILL",39.95
52351128,39048,"REBILL",39.95
52351129,39134,"REBILL",29.95
52351130,39135,"REBILL",29.95
52351131,39166,"REBILL",39.95
52351132,39166,"REBILL",39.95
52351133,39166,"REBILL",39.95
52351134,39176,"REBILL",24.95
52351135,39219,"REBILL",24.95
52351136,39237,"REBILL",32.95
52351137,39237,"REBILL",32.95
52351138,39237,"REBILL",32.95
52351139,39237,"REBILL",32.95
52351140,39238,"REBILL",39.95
52351141,39238,"REBILL",39.95
52351142,39238,"REBILL",39.95
52351143,39247,"REBILL",39.95
52351144,39247,"REBILL",39.95
52351145,39272,"REBILL",39.95
52351146,39272,"REBILL",39.95
52351147,39292,"REBILL",32.95
52351148,39303,"REBILL",19.95
52351149,39303,"REBILL",19.95
52351150,39303,"REBILL",19.95
52351151,39303,"REBILL",19.95
52351152,39303,"REBILL",19.95
52351153,39303,"REBILL",19.95
52351154,39303,"REBILL",19.95
52351155,39303,"REBILL",19.95
52351156,39303,"REBILL",19.95
52351157,39303,"REBILL",19.95
52351158,39303,"REBILL",19.95
52351159,39307,"REBILL",24.95
52351160,39328,"REBILL",24.95
52351161,39328,"REBILL",24.95
52351162,39328,"REBILL",24.95
52351163,39369,"REBILL",24.95
52351164,39369,"REBILL",24.95
52351165,39369,"REBILL",24.95
52351166,39395,"REBILL",32.95
52351167,39395,"REBILL",32.95
52351168,39395,"REBILL",32.95
52351169,39395,"REBILL",32.95
52351170,39395,"REBILL",32.95
52351171,39395,"REBILL",32.95
52351172,39414,"REBILL",24.95
52351173,39414,"REBILL",24.95
52351174,39414,"REBILL",24.95
52351175,39414,"REBILL",24.95
52351176,39450,"REBILL",32.95
52351177,39450,"REBILL",32.95
52351178,39450,"REBILL",32.95
52351179,39450,"REBILL",32.95
52351180,39450,"REBILL",32.95
52351181,39458,"REBILL",24.95
52351182,39458,"REBILL",24.95
52351183,39458,"REBILL",24.95
52351184,39458,"REBILL",24.95
52351185,39484,"REFUND",-29.95
52351186,39484,"REFUND",-29.95
52351187,39484,"REFUND",-29.95
52351188,39484,"REFUND",-29.95
52351189,39495,"REBILL",24.95
52351190,39512,"REBILL",39.95
52351191,39512,"REBILL",39.95
52351192,39512,"REBILL",39.95
52351193,39524,"REBILL",29.95
52351194,39524,"REBILL",29.95
52351195,39524,"REBILL",29.95
52351196,39524,"REBILL",29.95
52351197,39530,"REBILL",24.95
52351198,39539,"REBILL",24.95
52351199,39539,"REBILL",24.95
52351200,39539,"REBILL",24.95
52351201,39539,"REBILL",24.95
52351202,39539,"REBILL",24.95
52351203,39539,"REBILL",24.95
52351204,39558,"REBILL",24.95
52351205,39558,"REBILL",24.95
52351206,39597,"REBILL",24.95
52351207,39597,"REBILL",24.95
52351208,39597,"REBILL",24.95
52351209,39597,"REBILL",24.95
52351210,39597,"REBILL",24.95
52351211,39597,"REBILL",24.95
52351212,39597,"REBILL",24.95
52351213,39608,"REBILL",32.95
52351214,39608,"REBILL",32.95
52351215,39608,"REBILL",32.95
52351216,39608,"REBILL",32.95
52351217,39608,"REBILL",32.95
52351218,39608,"REBILL",32.95
52351219,39608,"REBILL",32.95
52351220,39608,"REBILL",32.95
52351221,39608,"REBILL",32.95
52351222,39608,"REBILL",32.95
52351223,39608,"REBILL",32.95
52351224,39608,"REBILL",32.95
52351225,39608,"REBILL",32.95
52351226,39618,"REBILL",24.95
52351227,39625,"REBILL",24.95
52351228,39642,"REBILL",29.95
52351229,39642,"REBILL",29.95
52351230,39657,"REBILL",39.95
52351231,39657,"REBILL",39.95
52351232,39657,"REBILL",39.95
52351233,39657,"REBILL",39.95
52351234,39719,"CHARGEBACK",-39.95
52351235,39719,"CHARGEBACK",-39.95
52351236,39719,"CHARGEBACK",-39.95
52351237,39719,"CHARGEBACK",-39.95
52351238,39719,"CHARGEBACK",-39.95
52351239,39793,"REBILL",24.95
52351240,39793,"REBILL",24.95
52351241,39822,"REBILL",39.95
52351242,39822,"REBILL",39.95
52351243,39852,"REFUND",-32.95
52351244,39852,"REFUND",-32.95
52351245,39881,"REBILL",29.95
52351246,39927,"REBILL",19.95
52351247,39927,"REBILL",19.95
52351248,39927,"REBILL",19.95
52351249,39927,"REBILL",19.95
52351250,39927,"REBILL",19.95
52351251,39927,"REBILL",19.95
52351252,39927,"REBILL",19.95
52351253,39927,"REBILL",19.95
52351254,39995,"REBILL",29.95
52351255,39995,"REBILL",29.95
52351256,40030,"REBILL",24.95
52351257,40030,"REBILL",24.95
52351258,40049,"REBILL",29.95
52351259,40049,"REBILL",29.95
52351260,40054,"REBILL",39.95
52351261,40075,"REBILL",32.95
52351262,40075,"REBILL",32.95
52351263,40077,"REBILL",24.95
52351264,40077,"REBILL",24.95
52351265,40077,"REBILL",24.95
52351266,40083,"REBILL",24.95
52351267,40083,"REBILL",24.95
52351268,40094,"REBILL",39.95
52351269,40094,"REBILL",39.95
52351270,40094,"REBILL",39.95
52351271,40094,"REBILL",39.95
52351272,40094,"REBILL",39.95
52351273,40096,"REBILL",24.95
52351274,40110,"REFUND",-32.95
52351275,40111,"REBILL",19.95
52351276,40111,"REBILL",19.95
52351277,40111,"REBILL",19.95
52351278,40111,"REBILL",19.95
52351279,40111,"REBILL",19.95
52351280,40111,"REBILL",19.95
52351281,40111,"REBILL",19.95
52351282,40111,"REBILL",19.95
52351283,40111,"REBILL",19.95
52351284,40138,"REBILL",19.95
52351285,40138,"REBILL",19.95
52351286,40138,"REBILL",19.95
52351287,40138,"REBILL",19.95
52351288,40149,"REBILL",24.95
52351289,40153,"REBILL",24.95
52351290,40153,"REBILL",24.95
52351291,40153,"REBILL",24.95
52351292,40172,"REBILL",29.95
52351293,40172,"REBILL",29.95
52351294,40172,"REBILL",29.95
52351295,40172,"REBILL",29.95
52351296,40228,"REBILL",24.95
52351297,40228,"REBILL",24.95
52351298,40239,"REBILL",32.95
52351299,40255,"REBILL",24.95
52351300,40255,"REBILL",24.95
52351301,40255,"REBILL",24.95
52351302,40255,"REBILL",24.95
52351303,40256,"REBILL",32.95
52351304,40256,"REBILL",32.95
52351305,40289,"REBILL",29.95
52351306,40289,"REBILL",29.95
52351307,40292,"REBILL",39.95
52351308,40292,"REBILL",39.95
52351309,40292,"REBILL",39.95
52351310,40294,"REBILL",19.95
52351311,40294,"REBILL",19.95
52351312,40294,"REBILL",19.95
52351313,40294,"REBILL",19.95
52351314,40346,"REBILL",19.95
52351315,40346,"REBILL",19.95
52351316,40352,"REBILL",39.95
52351317,40400,"REBILL",19.95
52351318,40400,"REBILL",19.95
52351319,40400,"REBILL",19.95
52351320,40400,"REBILL",19.95
52351321,40400,"REBILL",19.95
52351322,40404,"REBILL",32.95
52351323,40405,"REBILL",24.95
52351324,40453,"REBILL",29.95
52351325,40453,"REBILL",29.95
52351326,40482,"REBILL",29.95
52351327,40485,"REBILL",24.95
52351328,40485,"REBILL",24.95
52351329,40515,"REBILL",29.95
52351330,40536,"REBILL",24.95
52351331,40536,"REBILL",24.95
52351332,40536,"REBILL",24.95
52351333,40536,"REBILL",24.95
52351334,40553,"REBILL",29.95
52351335,40589,"REBILL",24.95
52351336,40589,"REBILL",24.95
52351337,40592,"REBILL",39.95
52351338,40592,"REBILL",39.95
52351339,40592,"REBILL",39.95
52351340,40620,"REBILL",39.95
52351341,40620,"REBILL",39.95
52351342,40638,"REBILL",29.95
52351343,40654,"REBILL",39.95
52351344,40654,"REBILL",39.95
52351345,40654,"REBILL",39.95
52351346,40671,"REBILL",29.95
52351347,40671,"REBILL",29.95
52351348,40695,"REBILL",24.95
52351349,40695,"REBILL",24.95
52351350,40695,"REBILL",24.95
52351351,40707,"REBILL",29.95
52351352,40751,"REBILL",29.95
52351353,40751,"REBILL",29.95
52351354,40751,"REBILL",29.95
52351355,40751,"REBILL",29.95
52351356,40751,"REBILL",29.95
52351357,40751,"REBILL",29.95
52351358,40751,"REBILL",29.95
52351359,40751,"REBILL",29.95
52351360,40756,"REBILL",39.95
52351361,40792,"REBILL",24.95
52351362,40800,"REBILL",39.95
52351363,40811,"REBILL",24.95
52351364,40811,"REBILL",24.95
52351365,40836,"CHARGEBACK",-32.95
52351366,40836,"CHARGEBACK",-32.95
52351367,40836,"CHARGEBACK",-32.95
52351368,40836,"CHARGEBACK",-32.95
52351369,40872,"REFUND",-24.95
52351370,40872,"REFUND",-24.95
52351371,40872,"REFUND",-24.95
52351372,40875,"REBILL",39.95
52351373,40889,"REBILL",19.95
52351374,40889,"REBILL",19.95
52351375,40889,"REBILL",19.95
52351376,40891,"REBILL",32.95
52351377,40891,"REBILL",32.95
52351378,40950,"REBILL",39.95
52351379,40968,"REBILL",24.95
52351380,40968,"REBILL",24.95
52351381,40968,"REBILL",24.95
52351382,40968,"REBILL",24.95
52351383,40968,"REBILL",24.95
52351384,40968,"REBILL",24.95
52351385,40968,"REBILL",24.95
52351386,40981,"REBILL",29.95
52351387,40981,"REBILL",29.95
52351388,40981,"REBILL",29.95
52351389,40981,"REBILL",29.95
52351390,41004,"REBILL",39.95
52351391,41004,"REBILL",39.95
52351392,41011,"REBILL",39.95
52351393,41011,"REBILL",39.95
52351394,41011,"REBILL",39.95
52351395,41011,"REBILL",39.95
52351396,41011,"REBILL",39.95
52351397,41015,"REBILL",24.95
52351398,41044,"REBILL",24.95
52351399,41053,"REBILL",19.95
52351400,41053,"REBILL",19.95
52351401,41053,"REBILL",19.95
52351402,41053,"REBILL",19.95
52351403,41053,"REBILL",19.95
52351404,41053,"REBILL",19.95
52351405,41053,"REBILL",19.95
52351406,41053,"REBILL",19.95
52351407,41053,"REBILL",19.95
52351408,41053,"REBILL",19.95
52351409,41053,"REBILL",19.95
52351410,41089,"REBILL",24.95
52351411,41089,"REBILL",24.95
52351412,41108,"REBILL",24.95
52351413,41108,"REBILL",24.95
52351414,41108,"REBILL",24.95
52351415,41224,"REBILL",32.95
52351416,41224,"REBILL",32.95
52351417,41224,"REBILL",32.95
52351418,41224,"REBILL",32.95
52351419,41224,"REBILL",32.95
52351420,41224,"REBILL",32.95
52351421,41224,"REBILL",32.95
52351422,41224,"REBILL",32.95
52351423,41234,"REBILL",24.95
52351424,41234,"REBILL",24.95
52351425,41251,"REBILL",24.95
52351426,41251,"REBILL",24.95
52351427,41251,"REBILL",24.95
52351428,41251,"REBILL",24.95
52351429,41251,"REBILL",24.95
52351430,41251,"REBILL",24.95
52351431,41251,"REBILL",24.95
52351432,41251,"REBILL",24.95
52351433,41284,"REBILL",24.95
52351434,41284,"REBILL",24.95
52351435,41297,"REBILL",29.95
52351436,41299,"REBILL",24.95
52351437,41299,"REBILL",24.95
52351438,41299,"REBILL",24.95
52351439,41299,"REBILL",24.95
52351440,41299,"REBILL",24.95
52351441,41303,"REBILL",39.95
52351442,41380,"REBILL",39.95
52351443,41416,"REBILL",19.95
52351444,41416,"REBILL",19.95
52351445,41416,"REBILL",19.95
52351446,41416,"REBILL",19.95
52351447,41439,"REBILL",19.95
52351448,41439,"REBILL",19.95
52351449,41439,"REBILL",19.95
52351450,41447,"REBILL",32.95
52351451,41447,"REBILL",32.95
52351452,41447,"REBILL",32.95
52351453,41463,"REFUND",-32.95
52351454,41463,"REFUND",-32.95
52351455,41463,"REFUND",-32.95
52351456,41464,"REBILL",24.95
52351457,41471,"REBILL",32.95
52351458,41471,"REBILL",32.95
52351459,41488,"REBILL",24.95
52351460,41493,"REBILL",24.95
52351461,41493,"REBILL",24.95
52351462,41493,"REBILL",24.95
52351463,41493,"REBILL",24.95
52351464,41523,"CHARGEBACK",-29.95
52351465,41546,"REBILL",29.95
52351466,41548,"REBILL",32.95
52351467,41548,"REBILL",32.95
52351468,41548,"REBILL",32.95
52351469,41548,"REBILL",32.95
52351470,41560,"REFUND",-29.95
52351471,41560,"REFUND",-29.95
52351472,41560,"REFUND",-29.95
52351473,41560,"REFUND",-29.95
52351474,41560,"REFUND",-29.95
52351475,41588,"REBILL",24.95
52351476,41588,"REBILL",24.95
52351477,41611,"REBILL",24.95
52351478,41641,"REFUND",-24.95
52351479,41641,"REFUND",-24.95
52351480,41650,"REBILL",29.95
52351481,41740,"REBILL",29.95
52351482,41740,"REBILL",29.95
52351483,41742,"REBILL",29.95
52351484,41742,"REBILL",29.95
52351485,41742,"REBILL",29.95
52351486,41742,"REBILL",29.95
52351487,41742,"REBILL",29.95
52351488,41742,"REBILL",29.95
52351489,41750,"REBILL",39.95
52351490,41750,"REBILL",39.95
52351491,41794,"REBILL",24.95
52351492,41794,"REBILL",24.95
52351493,41822,"REBILL",29.95
52351494,41823,"REBILL",24.95
52351495,41823,"REBILL",24.95
52351496,41837,"REBILL",29.95
52351497,41848,"REBILL",29.95
52351498,41850,"REBILL",19.95
52351499,41894,"REFUND",-39.95
52351500,41894,"REFUND",-39.95
52351501,41915,"REBILL",19.95
52351502,41915,"REBILL",19.95
52351503,41915,"REBILL",19.95
52351504,41915,"REBILL",19.95
52351505,41918,"REBILL",39.95
52351506,41918,"REBILL",39.95
52351507,41918,"REBILL",39.95
52351508,41985,"REBILL",39.95
52351509,41985,"REBILL",39.95
52351510,41994,"REBILL",32.95
52351511,41994,"REBILL",32.95
52351512,41994,"REBILL",32.95
52351513,41994,"REBILL",32.95
52351514,41994,"REBILL",32.95
52351515,41994,"REBILL",32.95
52351516,42016,"REBILL",39.95
52351517,42020,"CHARGEBACK",-39.95
52351518,42020,"CHARGEBACK",-39.95
52351519,42020,"CHARGEBACK",-39.95
52351520,42020,"CHARGEBACK",-39.95
52351521,42051,"REBILL",24.95
52351522,42051,"REBILL",24.95
52351523,42053,"REFUND",-29.95
52351524,42062,"REBILL",24.95
52351525,42062,"REBILL",24.95
52351526,42124,"CHARGEBACK",-24.95
52351527,42133,"REFUND",-29.95
52351528,42139,"REBILL",19.95
52351529,42139,"REBILL",19.95
52351530,42145,"REBILL",32.95
52351531,42158,"REBILL",24.95
52351532,42158,"REBILL",24.95
52351533,42158,"REBILL",24.95
52351534,42158,"REBILL",24.95
52351535,42158,"REBILL",24.95
52351536,42162,"REBILL",24.95
52351537,42163,"REBILL",24.95
52351538,42163,"REBILL",24.95
52351539,42163,"REBILL",24.95
52351540,42163,"REBILL",24.95
52351541,42163,"REBILL",24.95
